SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
3458,3,2006-08-06,2006-08-18,2006-08-13,5,1,SO3458,,10-4030-024611,24611,,9,20799,20799,1,18270,434805Vi94824,4781,1000.4375,80.035,25.0109,1105.4834,,80C5E558-D3B5-4485-A7F8-3BF5CD5D78FB,2006-08-13
4080,3,2006-10-01,2006-10-13,2006-10-08,5,1,SO4080,,10-4030-026165,26165,,9,11834,11834,1,14968,136008Vi77518,5397,782.99,62.6392,19.5748,865.204,,403FEE54-7654-4929-932F-DBAE67697FFB,2006-10-08
9376,3,2007-08-24,2007-09-05,2007-08-31,5,1,SO9376,,10-4030-018346,18346,,4,12701,12701,1,7421,725589Vi38471,,13.98,1.1184,0.3495,15.4479,,ADFA147D-42ED-443B-B6C7-AD4076566115,2007-08-31
28497,3,2008-06-04,2008-06-16,2008-06-11,5,1,SO28497,,10-4030-016296,16296,,7,19833,19833,1,2560,1026870Vi13364,,122.95,9.836,3.0738,135.8598,,5F22C70C-F723-48A7-A589-005C2B155625,2008-06-11
5726,3,2007-02-21,2007-03-05,2007-02-28,5,1,SO5726,,10-4030-029414,29414,,7,12456,12456,1,17266,135727Vi89649,,2071.4196,165.7136,51.7855,2288.9187,,99C14CA1-E320-4F40-AA58-3CA0622A6FA9,2007-02-28
24824,3,2008-04-18,2008-04-30,2008-04-25,5,1,SO24824,,10-4030-016407,16407,,10,21341,21341,1,16589,1219816Vi85910,11617,806.76,64.5408,20.169,891.4698,,E2182BAC-9930-4177-AB43-EFEF8DED363B,2008-04-25
27016,3,2008-05-16,2008-05-28,2008-05-23,5,1,SO27016,,10-4030-017314,17314,,9,11453,11453,1,4082,118038Vi21463,11920,69.97,5.5976,1.7493,77.3169,,75349289-3246-42BC-897F-ECB7CD760FB1,2008-05-23
385,3,2005-08-26,2005-09-07,2005-09-02,5,1,SO385,,10-4030-013679,13679,,10,26729,26729,1,9615,531019Vi49554,737,3578.27,286.2616,89.4568,3953.9884,,201CF467-868C-4628-9A95-88D94F0D915B,2005-09-02
23429,3,2008-03-29,2008-04-10,2008-04-05,5,1,SO23429,,10-4030-013116,13116,,9,15817,15817,1,15975,418781Vi82574,11392,38.98,3.1184,0.9745,43.0729,,37765107-05F6-449C-A315-7BA17EF421A8,2008-04-05
24912,3,2008-04-19,2008-05-01,2008-04-26,5,1,SO24912,,10-4030-020008,20008,,4,14235,14235,1,17708,924412Vi91889,,69.99,5.5992,1.7498,77.339,,D2BF2AFC-DD07-4CDF-9CF7-70602262974A,2008-04-26
23839,3,2008-04-03,2008-04-15,2008-04-10,5,1,SO23839,,10-4030-012547,12547,,7,29413,29413,1,,,,2319.99,185.5992,57.9998,2563.589,,847760DA-5762-4E87-90EA-81F5E05CDDEC,2008-04-10
16524,3,2007-12-17,2007-12-29,2007-12-24,5,1,SO16524,,10-4030-022179,22179,,9,27077,27077,1,8551,1117584Vi44229,10259,21.98,1.7584,0.5495,24.2879,,A2579298-7A31-4B78-BDB8-72BEC9CAE1D6,2007-12-24
17164,3,2007-12-26,2008-01-07,2008-01-02,5,1,SO17164,,10-4030-025872,25872,,1,17167,17167,1,17355,940496Vi90148,,2419.06,193.5248,60.4765,2673.0613,,E2E54699-6A45-41FE-B6A1-6E4F63F7C1AA,2008-01-02
26969,3,2008-05-15,2008-05-27,2008-05-22,5,1,SO26969,,10-4030-016903,16903,,4,13776,13776,1,16786,825403Vi86936,,4.99,0.3992,0.1248,5.514,,B9A48B9B-7C4D-41A2-A7BC-2C1AA15E7CEE,2008-05-22
16347,3,2007-12-14,2007-12-26,2007-12-21,5,1,SO16347,,10-4030-011833,11833,,6,22431,22431,1,5557,1125002Vi29101,10228,13.98,1.1184,0.3495,15.4479,,BDB5319D-F826-4FD0-A333-C9B80FD21D7B,2007-12-21
11232,3,2007-09-24,2007-10-06,2007-10-01,5,1,SO11232,,10-4030-022974,22974,,9,27801,27801,1,1826,118081Vi9431,9335,7.28,0.5824,0.182,8.0444,,E2F05800-FC63-4E23-BBEB-6FA3AD386014,2007-10-01
12838,3,2007-10-22,2007-11-03,2007-10-29,5,1,SO12838,,10-4030-028945,28945,,9,21930,21930,1,11740,1118388Vi60700,9643,68.97,5.5176,1.7243,76.2119,,4A64FC36-3098-4F55-B567-94E655BD371A,2007-10-29
9109,3,2007-08-18,2007-08-30,2007-08-25,5,1,SO9109,,10-4030-016223,16223,,4,24858,24858,1,15089,941463Vi78068,,562.96,45.0368,14.074,622.0708,,18D2F0E4-0437-469C-9CB2-8184CEC27184,2007-08-25
25302,3,2008-04-25,2008-05-07,2008-05-02,5,1,SO25302,,10-4030-026421,26421,,9,17228,17228,1,15358,217765Vi79344,11689,60.47,4.8376,1.5118,66.8194,,31222152-F8F5-484E-B644-9C8E25C43110,2008-05-02
10856,3,2007-09-17,2007-09-29,2007-09-24,5,1,SO10856,,10-4030-014103,14103,,9,22853,22853,1,16447,1138117Vi85078,9258,784.47,62.7576,19.6118,866.8394,,AB057605-23C9-431B-932C-652FFFC6EA79,2007-09-24
12574,3,2007-10-17,2007-10-29,2007-10-24,5,1,SO12574,,10-4030-016389,16389,,8,19328,19328,1,4762,1119791Vi24999,,2457.33,196.5864,61.4333,2715.3497,,BA9D40BE-F32C-4A6D-8E89-98B299A0E945,2007-10-24
2204,3,2006-04-09,2006-04-21,2006-04-16,5,1,SO2204,,10-4030-014827,14827,,8,15508,15508,1,2462,131722Vi12821,,3578.27,286.2616,89.4568,3953.9884,,B0B83F27-0458-4C3C-AD9F-FF4A03765D51,2006-04-16
6621,3,2007-05-01,2007-05-13,2007-05-08,5,0,SO6621,PO11803139298,10-4020-000513,30017,279,5,965,965,5,3904,67794Vi20557,,453.1758,39.2752,12.2735,504.7245,,266AB484-6A76-4EB5-970E-90152EE8B46E,2007-05-08
5913,3,2007-03-03,2007-03-15,2007-03-10,5,1,SO5913,,10-4030-014345,14345,,9,19782,19782,1,9135,332891Vi47171,7080,2049.0982,163.9279,51.2275,2264.2536,,27B1CEBA-3765-4074-A2B8-A09A4C46294D,2007-03-10
9763,3,2007-08-31,2007-09-12,2007-09-07,5,1,SO9763,,10-4030-018760,18760,,4,29812,29812,1,,,,54.98,4.3984,1.3745,60.7529,,564D60C3-4B13-43C9-8418-C0C6A4F7C14F,2007-09-07
6208,3,2007-04-01,2007-04-13,2007-04-08,5,0,SO6208,PO13978176491,10-4020-000200,29890,283,1,855,855,5,13693,27787Vi70960,,123.2826,11.4717,3.5849,138.3392,,360D12E6-09BF-4B6E-BA1B-AB18DB01CB19,2007-04-08
19528,3,2008-02-01,2008-02-13,2008-02-08,5,0,SO19528,PO19053153691,10-4020-000178,29713,282,10,644,644,5,11622,97137Vi60033,10770,645.462,62.4978,19.5306,727.4904,,539F59F5-1AB3-460E-92C4-BE04CB4935FD,2008-02-08
21489,3,2008-02-29,2008-03-12,2008-03-07,5,1,SO21489,,10-4030-026326,26326,,4,21908,21908,1,1401,240717Vi7162,,2393.06,191.4448,59.8265,2644.3313,,061C2940-76DE-4644-B35B-CF6CC655713B,2008-03-07
6927,3,2007-05-26,2007-06-07,2007-06-02,5,1,SO6927,,10-4030-027452,27452,,4,23126,23126,1,5829,230242Vi30405,,2071.4196,165.7136,51.7855,2288.9187,,5C0932E4-7201-42BE-8299-2DE3E7377D21,2007-06-02
12140,3,2007-10-08,2007-10-20,2007-10-15,5,1,SO12140,,10-4030-020997,20997,,9,23040,23040,1,4132,1238613Vi21693,9489,562.96,45.0368,14.074,622.0708,,EB7C2FCB-2DED-4761-8EEA-5A9837E9990C,2007-10-15
5561,3,2007-02-05,2007-02-17,2007-02-12,5,1,SO5561,,10-4030-012619,12619,,10,17855,17855,1,3026,1232162Vi15884,6799,2049.0982,163.9279,51.2275,2264.2536,,8ACA3C2C-2754-45FF-A921-C27EBBE69EF9,2007-02-12
1870,3,2006-03-01,2006-03-13,2006-03-08,5,0,SO1870,PO17226123218,10-4020-000561,29508,277,4,619,619,5,3787,35437Vi19939,,2146.962,206.1084,64.4089,2417.4793,,D75F62E8-A612-4C63-B312-E24E97D819C2,2006-03-08
407,3,2005-08-30,2005-09-11,2005-09-06,5,1,SO407,,10-4030-028062,28062,,4,13473,13473,1,5660,231885Vi29607,,3578.27,286.2616,89.4568,3953.9884,,90426A07-33D3-443E-95B1-03E2F8748548,2005-09-06
20590,3,2008-02-16,2008-02-28,2008-02-23,5,1,SO20590,,10-4030-025498,25498,,8,28453,28453,1,2812,719653Vi14635,,1785.97,142.8776,44.6493,1973.4969,,7FE9DF82-BC9A-442D-A020-AD255FAD30B7,2008-02-23
7886,3,2007-07-24,2007-08-05,2007-07-31,5,1,SO7886,,10-4030-011244,11244,,10,21821,21821,1,16105,616552Vi83282,8658,2354.99,188.3992,58.8748,2602.264,,EE66F9D1-49B6-4B6F-9C92-C160E927B9B3,2007-07-31
27205,3,2008-05-18,2008-05-30,2008-05-25,5,1,SO27205,,10-4030-017595,17595,,6,27280,27280,1,15761,341966Vi81486,11944,1785.97,142.8776,44.6493,1973.4969,,E892BCA5-6D0C-45B9-A9DF-B100ED2E9260,2008-05-25
20030,3,2008-02-06,2008-02-18,2008-02-13,5,1,SO20030,,10-4030-024186,24186,,10,15764,15764,1,18563,942101Vi96471,10825,1147.77,91.8216,28.6943,1268.2859,,1AC45814-1A99-4CAE-B091-C2D756A0907D,2008-02-13
24445,3,2008-04-12,2008-04-24,2008-04-19,5,1,SO24445,,10-4030-011726,11726,,1,14401,14401,1,13967,420518Vi72436,,62.98,5.0384,1.5745,69.5929,,C310032E-CF38-437F-A804-15B3EF684342,2008-04-19
7289,3,2007-06-18,2007-06-30,2007-06-25,5,1,SO7289,,10-4030-027527,27527,,4,25307,25307,1,9331,1230255Vi48104,,2071.4196,165.7136,51.7855,2288.9187,,541EB64C-8F66-4826-9D7B-A04554B9EC47,2007-06-25
6242,3,2007-04-01,2007-04-13,2007-04-08,5,1,SO6242,,10-4030-016286,16286,,7,24830,24830,1,15219,130630Vi78722,,2181.5625,174.525,54.5391,2410.6266,,1D5BC665-4BC7-4D4D-80B9-D14D827A07BF,2007-04-08
26709,3,2008-05-11,2008-05-23,2008-05-18,5,1,SO26709,,10-4030-020373,20373,,6,20232,20232,1,195,1141608Vi1014,11867,1155.48,92.4384,28.887,1276.8054,,E34392FA-F056-420C-A79E-7B0083F25343,2008-05-18
17901,3,2008-01-06,2008-01-18,2008-01-13,5,1,SO17901,,10-4030-019224,19224,,6,12133,12133,1,810,423018Vi4093,10481,96.07,7.6856,2.4018,106.1574,,F71BF5C2-D6B0-4312-ACDD-897D629B5AD6,2008-01-13
16126,3,2007-12-11,2007-12-23,2007-12-18,5,1,SO16126,,10-4030-016353,16353,,1,21600,21600,1,3731,525931Vi19682,,106.96,8.5568,2.674,118.1908,,52301FE7-CE1E-4FD7-B955-47B5D0ABBD3A,2007-12-18
11209,3,2007-09-23,2007-10-05,2007-09-30,5,1,SO11209,,10-4030-018706,18706,,9,14690,14690,1,8980,239447Vi46296,9324,2482.23,198.5784,62.0558,2742.8642,,8CCDDEA6-78E7-4B8A-B8F9-1B013AD97C02,2007-09-30
7436,3,2007-07-01,2007-07-13,2007-07-08,5,0,SO7436,PO14616117012,10-4020-000634,29970,286,9,439,439,5,14535,125810Vi75379,8400,5527.9561,649.8069,203.0646,6380.8276,,5C27EA8B-493F-413E-83CF-015A1E1CBEC8,2007-07-08
6091,3,2007-03-22,2007-04-03,2007-03-29,5,1,SO6091,,10-4030-026754,26754,,9,25854,25854,1,11968,1235970Vi61860,7289,782.99,62.6392,19.5748,865.204,,792393C9-EE01-415F-9E26-2FF5493CCBA8,2007-03-29
772,3,2005-10-20,2005-11-01,2005-10-27,5,1,SO772,,10-4030-017927,17927,,9,28503,28503,1,13221,1235316Vi68581,1445,3578.27,286.2616,89.4568,3953.9884,,9805088B-A383-4397-8F36-96C3EF66C216,2005-10-27
5671,3,2007-02-17,2007-03-01,2007-02-24,5,1,SO5671,,10-4030-017754,17754,,7,19558,19558,1,5237,831203Vi27385,,1000.4375,80.035,25.0109,1105.4834,,3CA8CEC6-1BB9-418E-A76A-C94D497A9F95,2007-02-24
3393,3,2006-08-01,2006-08-13,2006-08-08,5,0,SO3393,PO7221131654,10-4020-000326,29787,283,1,869,869,5,11815,98437Vi61077,,20.52,2.0246,0.6327,23.1773,,80A58542-7E6A-42AE-88A6-0329FA78203D,2006-08-08
31420,3,2008-07-30,2008-08-11,2008-08-06,5,1,SO31420,,10-4030-022341,22341,,1,21948,21948,1,13737,124052Vi71201,,73.96,5.9168,1.849,81.7258,,6BC229D5-D350-4DAA-9D64-9C694502581A,2008-08-06
28883,3,2008-06-09,2008-06-21,2008-06-16,5,1,SO28883,,10-4030-023617,23617,,10,25620,25620,1,14271,327819Vi74010,12189,34.98,2.7984,0.8745,38.6529,,F14FB6EC-D8DD-4FD4-A901-9021058C2FBF,2008-06-16
2742,3,2006-06-02,2006-06-14,2006-06-09,5,1,SO2742,,10-4030-020987,20987,,9,20295,20295,1,9062,1234109Vi46783,4066,3578.27,286.2616,89.4568,3953.9884,,EE338E28-0E7E-4756-BC1C-1BBB3D86330E,2006-06-09
14252,3,2007-11-14,2007-11-26,2007-11-21,5,1,SO14252,,10-4030-017772,17772,,10,14249,14249,1,9577,1119410Vi49371,9901,664.44,53.1552,16.611,734.2062,,C63915C3-0C49-4B0C-83C2-E26BEEAE5A29,2007-11-21
17002,3,2007-12-24,2008-01-05,2007-12-31,5,1,SO17002,,10-4030-023245,23245,,6,29802,29802,1,,,10338,39.98,3.1984,0.9995,44.1779,,46260CDB-DB92-4771-95E5-F9A0E7AAF3D2,2007-12-31
2328,3,2006-04-27,2006-05-09,2006-05-04,5,1,SO2328,,10-4030-011743,11743,,4,23255,23255,1,18462,432431Vi95872,,3578.27,286.2616,89.4568,3953.9884,,D762F996-1512-4B99-A6C9-7D9C3169172A,2006-05-04
17166,3,2007-12-26,2008-01-07,2008-01-02,5,1,SO17166,,10-4030-017557,17557,,1,27910,27910,1,6373,1241302Vi33072,,539.99,43.1992,13.4998,596.689,,D889ED00-DA7E-42C2-BE0F-94E937911B5F,2008-01-02
12706,3,2007-10-19,2007-10-31,2007-10-26,5,1,SO12706,,10-4030-013100,13100,,4,13078,13078,1,12309,137201Vi63638,,2376.96,190.1568,59.424,2626.5408,,B6351512-6391-4BC0-A50C-044B6F3F0703,2007-10-26
18053,3,2008-01-08,2008-01-20,2008-01-15,5,1,SO18053,,10-4030-014613,14613,,1,14713,14713,1,15909,1136094Vi82183,,902.46,72.1968,22.5615,997.2183,,CD18FB05-54EB-4372-9C46-A9D412635B82,2008-01-15
11099,3,2007-09-21,2007-10-03,2007-09-28,5,1,SO11099,,10-4030-012017,12017,,6,15706,15706,1,4685,1037593Vi24552,9304,2339.97,187.1976,58.4993,2585.6669,,6BFF08D2-2305-4AAF-A6F1-0CF7DCA23ED8,2007-09-28
20313,3,2008-02-11,2008-02-23,2008-02-18,5,1,SO20313,,10-4030-028496,28496,,7,14307,14307,1,17372,126646Vi90231,,69.99,5.5992,1.7498,77.339,,AE57120C-5AEE-4402-A206-9D4CDF351861,2008-02-18
21333,3,2008-02-27,2008-03-10,2008-03-05,5,1,SO21333,,10-4030-027935,27935,,7,26152,26152,1,5895,127650Vi30775,,113.96,9.1168,2.849,125.9258,,F873C339-428D-4BF7-AEF0-5151231F5679,2008-03-05
9392,3,2007-08-24,2007-09-05,2007-08-31,5,1,SO9392,,10-4030-020199,20199,,4,12178,12178,1,15716,936318Vi81249,,2502.83,200.2264,62.5708,2765.6272,,59006825-ECCB-4FBA-87FF-699A597551E9,2007-08-31
12418,3,2007-10-14,2007-10-26,2007-10-21,5,1,SO12418,,10-4030-026335,26335,,4,29652,29652,1,,,,89.46,7.1568,2.2365,98.8533,,E1E153C9-74E0-488C-BB54-72D059FE80F7,2007-10-21
1887,3,2006-03-01,2006-03-13,2006-03-08,5,0,SO1887,PO11107196467,10-4020-000156,29577,278,6,471,471,5,319,16309Vi1621,3045,8965.933,860.7296,268.978,10095.6406,,DCA7EBDF-8A52-451B-8F17-33425C28ED4B,2006-03-08
12618,3,2007-10-18,2007-10-30,2007-10-25,5,1,SO12618,,10-4030-020852,20852,,10,12672,12672,1,15504,719101Vi80091,9604,1763.97,141.1176,44.0993,1949.1869,,E12DFF23-7FD6-4BB9-A893-D2845A78AF90,2007-10-25
493,3,2005-09-03,2005-09-15,2005-09-10,5,1,SO493,,10-4030-025558,25558,,9,27468,27468,1,11451,635436Vi59062,834,699.0982,55.9279,17.4775,772.5036,,86E88495-1583-43BA-8CA8-24825B6D76C2,2005-09-10
29755,3,2008-06-21,2008-07-03,2008-06-28,5,1,SO29755,,10-4030-012008,12008,,9,17568,17568,1,13187,217039Vi68374,12316,49.48,3.9584,1.237,54.6754,,AD42E68F-2B6A-4DC9-8371-50FA4CDBE31D,2008-06-28
12266,3,2007-10-11,2007-10-23,2007-10-18,5,1,SO12266,,10-4030-011587,11587,,7,14848,14848,1,18347,516404Vi95284,,2491.28,199.3024,62.282,2752.8644,,8CA099B5-C720-4D59-90DE-B787FD539B58,2007-10-18
28641,3,2008-06-06,2008-06-18,2008-06-13,5,1,SO28641,,10-4030-020747,20747,,1,26114,26114,1,16118,1124582Vi83344,,69.99,5.5992,1.7498,77.339,,EA96D637-9C61-40C9-94B0-FE811F8CA8D7,2008-06-13
27858,3,2008-05-28,2008-06-09,2008-06-04,5,1,SO27858,,10-4030-021398,21398,,4,15553,15553,1,13580,723499Vi70383,,23.97,1.9176,0.5993,26.4869,,D0978178-DD1C-4591-A30D-C712FAF9C0BD,2008-06-04
13402,3,2007-11-01,2007-11-13,2007-11-08,5,0,SO13402,PO12383129029,10-4020-000089,29633,277,2,763,763,5,13923,116134Vi72212,,3148.446,302.2966,94.4677,3545.2103,,27600A83-BFA4-4D80-ABE7-E63FFF61185C,2007-11-08
29432,3,2008-06-16,2008-06-28,2008-06-23,5,1,SO29432,,10-4030-019353,19353,,8,22936,22936,1,3375,241924Vi17778,,1700.99,136.0792,42.5248,1879.594,,12797D07-D8D2-4BB7-8BF6-4ED5BC313F10,2008-06-23
20196,3,2008-02-09,2008-02-21,2008-02-16,5,1,SO20196,,10-4030-020715,20715,,8,25030,25030,1,7215,627314Vi37444,,196.27,15.7016,4.9068,216.8784,,AD478F95-CA95-4FBE-B4FA-5CFB95A37088,2008-02-16
30698,3,2008-07-07,2008-07-19,2008-07-14,5,1,SO30698,,10-4030-019937,19937,,8,24697,24697,1,12689,326683Vi65626,,72.96,5.8368,1.824,80.6208,,6F4CBEB2-6C3E-49CF-9A53-3E5DA141ACEE,2008-07-14
10848,3,2007-09-17,2007-09-29,2007-09-24,5,1,SO10848,,10-4030-025526,25526,,8,16015,16015,1,12434,228295Vi64313,,60.47,4.8376,1.5118,66.8194,,C850909B-32BF-41BA-83ED-7C4E106B090B,2007-09-24
15717,3,2007-12-05,2007-12-17,2007-12-12,5,1,SO15717,,10-4030-018936,18936,,4,18437,18437,1,2063,1036424Vi10768,,839.48,67.1584,20.987,927.6254,,29464642-0027-42C3-8B82-9EC5B63553DE,2007-12-12
25824,3,2008-05-01,2008-05-13,2008-05-08,5,0,SO25824,PO18357170772,10-4020-000138,29666,278,6,468,468,5,7832,86976Vi40549,11757,20373.756,1946.3699,608.2406,22928.3665,,48006DCB-D4DC-4CF3-BA70-649045E6B44C,2008-05-08
28211,3,2008-06-01,2008-06-13,2008-06-08,5,0,SO28211,PO14877155420,10-4020-000172,29711,289,6,472,472,5,17062,16997Vi88581,12098,105.294,10.389,3.2466,118.9296,,81D7F66B-D5AE-42F7-8329-A471BB6FB6BE,2008-06-08
30583,3,2008-07-03,2008-07-15,2008-07-10,5,1,SO30583,,10-4030-020168,20168,,8,14732,14732,1,12466,1226903Vi64467,,32.28,2.5824,0.807,35.6694,,2A4C515C-ECFE-410A-9102-BA03E39236FA,2008-07-10
16009,3,2007-12-09,2007-12-21,2007-12-16,5,1,SO16009,,10-4030-011748,11748,,6,13224,13224,1,808,423282Vi4090,10173,34.98,2.7984,0.8745,38.6529,,6587935D-EF8B-43DB-949D-27FAE09B727A,2007-12-16
3113,3,2006-07-12,2006-07-24,2006-07-19,5,1,SO3113,,10-4030-013068,13068,,4,18080,18080,1,8160,333121Vi42283,,2181.5625,174.525,54.5391,2410.6266,,1B55AAEF-A48D-4D8C-91F5-C9A99DBB15D7,2006-07-19
15344,3,2007-12-01,2007-12-13,2007-12-08,5,0,SO15344,PO14210147786,10-4020-000030,29959,278,6,450,450,5,4851,87422Vi25493,10085,404.664,39.9268,12.4771,457.0679,,C0D4F672-80C3-4D5D-AFE7-4D39C591ACC0,2007-12-08
30089,3,2008-06-25,2008-07-07,2008-07-02,5,1,SO30089,,10-4030-014547,14547,,10,26393,26393,1,18145,126674Vi94088,12365,123.98,9.9184,3.0995,136.9979,,E78C1B50-E6DC-4179-B3EE-097183E7ECEE,2008-07-02
31335,3,2008-07-27,2008-08-08,2008-08-03,5,1,SO31335,,10-4030-022493,22493,,8,29779,29779,1,,,,4.99,0.3992,0.1248,5.514,,E8A22C47-940A-4A46-8908-65137E511287,2008-08-03
20427,3,2008-02-13,2008-02-25,2008-02-20,5,1,SO20427,,10-4030-013231,13231,,6,16134,16134,1,11032,624256Vi56907,10899,14.98,1.1984,0.3745,16.5529,,88C2D83E-D481-4D5D-91CA-E2535A9B997E,2008-02-20
18963,3,2008-01-23,2008-02-04,2008-01-30,5,1,SO18963,,10-4030-013622,13622,,9,27421,27421,1,9680,1239621Vi49888,10666,2316.97,185.3576,57.9243,2560.2519,,24BE9B2B-B12E-49F0-90AB-5D84AD245D0D,2008-01-30
13835,3,2007-11-06,2007-11-18,2007-11-13,5,1,SO13835,,10-4030-027993,27993,,4,26985,26985,1,17696,421136Vi91832,,2.29,0.1832,0.0573,2.5305,,C6C3D976-2C87-430E-8EFC-F72F7AB57E87,2007-11-13
7918,3,2007-07-25,2007-08-06,2007-08-01,5,1,SO7918,,10-4030-011481,11481,,8,11512,11512,1,5706,620271Vi29884,,2374.98,189.9984,59.3745,2624.3529,,FA7CA598-769F-4F5F-89E3-E8C73DC0088A,2007-08-01
22124,3,2008-03-08,2008-03-20,2008-03-15,5,1,SO22124,,10-4030-024179,24179,,9,22258,22258,1,8933,1138848Vi46051,11161,608.96,48.7168,15.224,672.9008,,53469DC9-FA0B-441F-9E99-EB9739866DFD,2008-03-15
16617,3,2007-12-18,2007-12-30,2007-12-25,5,1,SO16617,,10-4030-017538,17538,,4,28289,28289,1,10658,924691Vi54940,,4.99,0.3992,0.1248,5.514,,FAA712FD-AEDE-4D35-BF80-6A75F7796766,2007-12-25
9767,3,2007-08-31,2007-09-12,2007-09-07,5,1,SO9767,,10-4030-015275,15275,,4,24854,24854,1,15212,826055Vi78693,,13.98,1.1184,0.3495,15.4479,,0A945E9B-17D9-4303-BEE4-2DE2E02E3CF7,2007-09-07
25912,3,2008-05-01,2008-05-13,2008-05-08,5,1,SO25912,,10-4030-018450,18450,,9,22448,22448,1,18811,617777Vi97736,11755,25.48,2.0384,0.637,28.1554,,6C3F6C57-3738-4665-A4DE-84375335201D,2008-05-08
19660,3,2008-02-01,2008-02-13,2008-02-08,5,1,SO19660,,10-4030-014111,14111,,1,27820,27820,1,1353,926029Vi6888,,76.97,6.1576,1.9243,85.0519,,03027926-7E90-47FA-8761-2530EEF15B18,2008-02-08
12299,3,2007-10-11,2007-10-23,2007-10-18,5,1,SO12299,,10-4030-011132,11132,,6,17543,17543,1,2618,237179Vi13598,9524,2371.94,189.7552,59.2985,2620.9937,,05A33764-0112-48CE-A34B-725A634F6F8B,2007-10-18
19952,3,2008-02-05,2008-02-17,2008-02-12,5,1,SO19952,,10-4030-021335,21335,,1,16478,16478,1,6843,141354Vi35681,,1183.47,94.6776,29.5868,1307.7344,,E4B970D0-E1E2-4CC3-822A-13DC20597AFB,2008-02-12
5797,3,2007-03-01,2007-03-13,2007-03-08,5,0,SO5797,PO16994117637,10-4020-000306,29528,277,3,788,788,5,4173,65471Vi21910,,469.794,45.1002,14.0938,528.988,,C89E207E-7176-4FA4-897D-8B601108604A,2007-03-08
27127,3,2008-05-17,2008-05-29,2008-05-24,5,1,SO27127,,10-4030-017955,17955,,8,14613,14613,1,9527,526869Vi49114,,63.97,5.1176,1.5993,70.6869,,0230BB09-2188-4445-BF2C-AF184BEE404F,2008-05-24
20888,3,2008-02-20,2008-03-03,2008-02-27,5,1,SO20888,,10-4030-012479,12479,,8,17823,17823,1,17137,620323Vi88982,,2329.99,186.3992,58.2498,2574.639,,93816EFE-9FC0-4EF1-B7A2-85E5DC5128FC,2008-02-27
17534,3,2008-01-01,2008-01-13,2008-01-08,5,0,SO17534,PO10092119585,10-4020-000252,30096,277,2,782,782,5,10,56496Vi35,,2783.988,267.2628,83.5196,3134.7704,,287827A1-355A-4841-ACAE-7A6F59AE8438,2008-01-08
5875,3,2007-03-01,2007-03-13,2007-03-08,5,0,SO5875,PO5597155395,10-4020-000075,29702,275,4,567,567,5,18496,48198Vi96071,,26461.1006,2542.8688,794.6465,29798.6159,,87A10058-2C05-4D9C-A851-8D3C8C15CDD5,2007-03-08
8614,3,2007-08-08,2007-08-20,2007-08-15,5,1,SO8614,,10-4030-024522,24522,,4,24992,24992,1,14287,840597Vi74060,,2482.56,198.6048,62.064,2743.2288,,C5B4272E-BEB8-4C5D-8373-C086D49D3DD6,2007-08-15
31379,3,2008-07-29,2008-08-10,2008-08-05,5,1,SO31379,,10-4030-015761,15761,,6,13432,13432,1,12433,620730Vi64311,,3.99,0.3192,0.0998,4.409,,213DC733-E7BD-4D3E-9876-EA906495239C,2008-08-05
9866,3,2007-09-01,2007-09-13,2007-09-08,5,0,SO9866,PO1537151724,10-4020-000611,29563,279,5,978,978,5,14814,46669Vi76739,,53584.4454,5718.0294,1786.8842,61089.359,,7D52748C-84BA-4D90-BE66-F438B1950DD8,2007-09-08
4512,3,2006-11-14,2006-11-26,2006-11-21,5,1,SO4512,,10-4030-011613,11613,,8,19656,19656,1,1196,831391Vi6067,,2071.4196,165.7136,51.7855,2288.9187,,5D92E450-A356-4C57-A929-911F7B71D044,2006-11-21
10545,3,2007-09-12,2007-09-24,2007-09-19,5,1,SO10545,,10-4030-017717,17717,,10,13020,13020,1,9537,219427Vi49155,9208,658.45,52.676,16.4613,727.5873,,57DA4F2C-EEC8-4726-B8C7-7512C79015C3,2007-09-19
16888,3,2007-12-22,2008-01-03,2007-12-29,5,1,SO16888,,10-4030-011853,11853,,4,20366,20366,1,2553,829547Vi13309,,39.99,3.1992,0.9998,44.189,,C932B522-6CAC-436A-AFFB-3CA8A9EC0725,2007-12-29
29401,3,2008-06-16,2008-06-28,2008-06-23,5,1,SO29401,,10-4030-023455,23455,,6,25637,25637,1,8211,525796Vi42548,12263,12.94,1.0352,0.3235,14.2987,,2530B823-23E0-47A6-A2E9-39F2CDADE317,2008-06-23
8499,3,2007-08-07,2007-08-19,2007-08-14,5,1,SO8499,,10-4030-024609,24609,,9,20497,20497,1,12204,816139Vi63110,8807,1120.49,89.6392,28.0123,1238.1415,,A5FD29F8-D36E-4EBF-8C8B-0D01A9AF885C,2007-08-14
1818,3,2006-02-22,2006-03-06,2006-03-01,5,1,SO1818,,10-4030-019614,19614,,9,12784,12784,1,15693,934323Vi81097,2966,3578.27,286.2616,89.4568,3953.9884,,7FF63B43-9679-40F5-A0F8-8068FC742DBE,2006-03-01
